participant;IP;task;SS;SL;SP;DS;DL;DP;taskname
81;76.236.14.160;DPDS;0;0;0;0;0;1;SA12_Rep3
81;76.236.14.160;DLDS;0;0;0;1;0;0;SA13
81;76.236.14.160;DLDS;0;0;0;0;1;0;SA13_Rep2
81;76.236.14.160;DLDS;0;0;0;0;1;0;SA13_Rep3
82;73.175.118.202;DPDL;0;0;0;0;0;1;SA2
82;73.175.118.202;DPDL;0;0;0;0;1;0;SA2_Rep2
82;73.175.118.202;DPDL;0;0;0;0;0;1;SA2_Rep3
82;73.175.118.202;SSDL;0;0;0;0;1;0;SA3
82;73.175.118.202;SSDL;0;0;0;0;1;0;SA3_Rep2
82;73.175.118.202;SSDL;0;0;0;0;1;0;SA3_Rep3
82;73.175.118.202;SSDP;0;0;0;0;0;1;SA4
82;73.175.118.202;SSDP;0;0;0;0;0;1;SA4_Rep2
82;73.175.118.202;SSDP;0;0;0;0;0;1;SA4_Rep3
82;73.175.118.202;SLDP;0;0;0;0;0;1;SA5
82;73.175.118.202;SLDP;0;0;0;0;0;1;SA5_Rep2
82;73.175.118.202;SLDP;0;0;0;0;0;1;SA5_Rep3
82;73.175.118.202;SPDL;0;0;0;0;1;0;SA6
82;73.175.118.202;SPDL;0;0;0;0;1;0;SA6_Rep2
82;73.175.118.202;SPDL;0;0;1;0;0;0;SA6_Rep3
82;73.175.118.202;SLSS;0;1;0;0;0;0;SA7
82;73.175.118.202;SLSS;1;0;0;0;0;0;SA7_Rep2
82;73.175.118.202;SLSS;0;1;0;0;0;0;SA7_Rep3
82;73.175.118.202;SPSL;0;1;0;0;0;0;SA8
82;73.175.118.202;SPSL;0;1;0;0;0;0;SA8_Rep2
82;73.175.118.202;SPSL;0;1;0;0;0;0;SA8_Rep3
82;73.175.118.202;SPDS;0;0;0;1;0;0;SA9
82;73.175.118.202;SPDS;0;0;0;1;0;0;SA9_Rep2
82;73.175.118.202;SPDS;0;0;0;1;0;0;SA9_Rep3
82;73.175.118.202;SSSP;1;0;0;0;0;0;SA10
82;73.175.118.202;SSSP;0;0;1;0;0;0;SA10_Rep2
82;73.175.118.202;SSSP;1;0;0;0;0;0;SA10_Rep3
82;73.175.118.202;SLDS;0;0;0;1;0;0;SA11
82;73.175.118.202;SLDS;0;0;0;1;0;0;SA11_Rep2
82;73.175.118.202;SLDS;0;0;0;1;0;0;SA11_Rep3
82;73.175.118.202;DPDS;0;0;0;0;0;1;SA12
82;73.175.118.202;DPDS;0;0;0;0;0;1;SA12_Rep2
82;73.175.118.202;DPDS;0;0;0;0;0;1;SA12_Rep3
82;73.175.118.202;DLDS;0;0;0;1;0;0;SA13
82;73.175.118.202;DLDS;0;0;0;1;0;0;SA13_Rep2
82;73.175.118.202;DLDS;0;0;0;0;1;0;SA13_Rep3
83;24.251.201.44;DPDL;0;0;0;0;1;0;SA2
83;24.251.201.44;DPDL;0;0;0;0;1;0;SA2_Rep2
83;24.251.201.44;DPDL;0;0;0;0;1;0;SA2_Rep3
83;24.251.201.44;SSDL;0;0;0;0;1;0;SA3
83;24.251.201.44;SSDL;0;0;0;0;1;0;SA3_Rep2
83;24.251.201.44;SSDL;0;0;0;0;1;0;SA3_Rep3
83;24.251.201.44;SSDP;1;0;0;0;0;0;SA4
83;24.251.201.44;SSDP;0;0;0;0;0;1;SA4_Rep2
83;24.251.201.44;SSDP;1;0;0;0;0;0;SA4_Rep3
83;24.251.201.44;SLDP;0;1;0;0;0;0;SA5
83;24.251.201.44;SLDP;0;1;0;0;0;0;SA5_Rep2
83;24.251.201.44;SLDP;0;1;0;0;0;0;SA5_Rep3
83;24.251.201.44;SPDL;0;0;0;0;1;0;SA6
83;24.251.201.44;SPDL;0;0;0;0;1;0;SA6_Rep2
83;24.251.201.44;SPDL;0;0;0;0;1;0;SA6_Rep3
83;24.251.201.44;SLSS;1;0;0;0;0;0;SA7
83;24.251.201.44;SLSS;0;1;0;0;0;0;SA7_Rep2
83;24.251.201.44;SLSS;0;0;0;0;0;0;SA7_Rep3
83;24.251.201.44;SPSL;0;1;0;0;0;0;SA8
83;24.251.201.44;SPSL;0;1;0;0;0;0;SA8_Rep2
83;24.251.201.44;SPSL;0;1;0;0;0;0;SA8_Rep3
83;24.251.201.44;SPDS;0;0;0;1;0;0;SA9
83;24.251.201.44;SPDS;0;0;0;1;0;0;SA9_Rep2
83;24.251.201.44;SPDS;0;0;0;1;0;0;SA9_Rep3
83;24.251.201.44;SSSP;1;0;0;0;0;0;SA10
83;24.251.201.44;SSSP;1;0;0;0;0;0;SA10_Rep2
83;24.251.201.44;SSSP;1;0;0;0;0;0;SA10_Rep3
83;24.251.201.44;SLDS;0;1;0;0;0;0;SA11
83;24.251.201.44;SLDS;0;1;0;0;0;0;SA11_Rep2
83;24.251.201.44;SLDS;0;1;0;0;0;0;SA11_Rep3
83;24.251.201.44;DPDS;0;0;0;1;0;0;SA12
83;24.251.201.44;DPDS;0;0;0;1;0;0;SA12_Rep2
83;24.251.201.44;DPDS;0;0;0;1;0;0;SA12_Rep3
83;24.251.201.44;DLDS;0;0;0;0;1;0;SA13
83;24.251.201.44;DLDS;0;0;0;0;1;0;SA13_Rep2
83;24.251.201.44;DLDS;0;0;0;0;1;0;SA13_Rep3
84;98.91.25.172;DPDL;0;0;0;0;0;1;SA2
84;98.91.25.172;DPDL;0;0;0;0;0;1;SA2_Rep2
84;98.91.25.172;DPDL;0;0;0;0;0;1;SA2_Rep3
84;98.91.25.172;SSDL;0;0;0;0;1;0;SA3
84;98.91.25.172;SSDL;0;0;0;0;1;0;SA3_Rep2
84;98.91.25.172;SSDL;0;0;0;0;1;0;SA3_Rep3
84;98.91.25.172;SSDP;0;0;0;0;0;1;SA4
84;98.91.25.172;SSDP;0;0;0;0;0;1;SA4_Rep2
84;98.91.25.172;SSDP;0;0;0;0;0;1;SA4_Rep3
84;98.91.25.172;SLDP;0;0;0;0;0;1;SA5
84;98.91.25.172;SLDP;0;0;0;0;0;1;SA5_Rep2
84;98.91.25.172;SLDP;0;0;0;0;0;1;SA5_Rep3
84;98.91.25.172;SPDL;0;0;0;0;1;0;SA6
84;98.91.25.172;SPDL;0;0;0;0;1;0;SA6_Rep2
84;98.91.25.172;SPDL;0;0;0;0;1;0;SA6_Rep3
84;98.91.25.172;SLSS;0;1;0;0;0;0;SA7
84;98.91.25.172;SLSS;1;0;0;0;0;0;SA7_Rep2
84;98.91.25.172;SLSS;1;0;0;0;0;0;SA7_Rep3
84;98.91.25.172;SPSL;0;1;0;0;0;0;SA8
84;98.91.25.172;SPSL;0;0;1;0;0;0;SA8_Rep2
84;98.91.25.172;SPSL;0;1;0;0;0;0;SA8_Rep3
84;98.91.25.172;SPDS;0;0;0;1;0;0;SA9
84;98.91.25.172;SPDS;0;0;0;1;0;0;SA9_Rep2
84;98.91.25.172;SPDS;0;0;0;1;0;0;SA9_Rep3
84;98.91.25.172;SSSP;0;0;1;0;0;0;SA10
84;98.91.25.172;SSSP;0;0;1;0;0;0;SA10_Rep2
84;98.91.25.172;SSSP;0;0;1;0;0;0;SA10_Rep3
84;98.91.25.172;SLDS;0;0;0;1;0;0;SA11
84;98.91.25.172;SLDS;0;0;0;1;0;0;SA11_Rep2
84;98.91.25.172;SLDS;0;0;0;1;0;0;SA11_Rep3
84;98.91.25.172;DPDS;0;0;0;0;0;1;SA12
84;98.91.25.172;DPDS;0;0;0;0;0;1;SA12_Rep2
84;98.91.25.172;DPDS;0;0;0;0;0;1;SA12_Rep3
84;98.91.25.172;DLDS;0;0;0;1;0;0;SA13
84;98.91.25.172;DLDS;0;0;0;1;0;0;SA13_Rep2
84;98.91.25.172;DLDS;0;0;0;1;0;0;SA13_Rep3
85;65.26.206.52;DPDL;0;0;0;0;0;1;SA2
85;65.26.206.52;DPDL;0;0;0;0;0;1;SA2_Rep2
85;65.26.206.52;DPDL;0;0;0;0;0;1;SA2_Rep3
85;65.26.206.52;SSDL;1;0;0;0;0;0;SA3
85;65.26.206.52;SSDL;1;0;0;0;0;0;SA3_Rep2
85;65.26.206.52;SSDL;0;0;0;0;0;0;SA3_Rep3
85;65.26.206.52;SSDP;0;0;0;0;0;1;SA4
85;65.26.206.52;SSDP;0;0;0;0;0;1;SA4_Rep2
85;65.26.206.52;SSDP;0;0;0;0;0;1;SA4_Rep3
85;65.26.206.52;SLDP;0;0;0;0;0;1;SA5
85;65.26.206.52;SLDP;0;0;0;0;0;1;SA5_Rep2
85;65.26.206.52;SLDP;0;1;0;0;0;0;SA5_Rep3
85;65.26.206.52;SPDL;0;0;1;0;0;0;SA6
85;65.26.206.52;SPDL;0;0;1;0;0;0;SA6_Rep2
85;65.26.206.52;SPDL;0;0;1;0;0;0;SA6_Rep3
85;65.26.206.52;SLSS;1;0;0;0;0;0;SA7
85;65.26.206.52;SLSS;0;1;0;0;0;0;SA7_Rep2
85;65.26.206.52;SLSS;1;0;0;0;0;0;SA7_Rep3
85;65.26.206.52;SPSL;0;0;1;0;0;0;SA8
85;65.26.206.52;SPSL;0;0;1;0;0;0;SA8_Rep2
85;65.26.206.52;SPSL;0;0;1;0;0;0;SA8_Rep3
85;65.26.206.52;SPDS;0;0;1;0;0;0;SA9
85;65.26.206.52;SPDS;0;0;1;0;0;0;SA9_Rep2
85;65.26.206.52;SPDS;0;0;1;0;0;0;SA9_Rep3
85;65.26.206.52;SSSP;0;0;1;0;0;0;SA10
85;65.26.206.52;SSSP;0;0;1;0;0;0;SA10_Rep2
85;65.26.206.52;SSSP;0;0;1;0;0;0;SA10_Rep3
85;65.26.206.52;SLDS;0;1;0;0;0;0;SA11
85;65.26.206.52;SLDS;0;0;0;0;0;0;SA11_Rep2
85;65.26.206.52;SLDS;0;1;0;0;0;0;SA11_Rep3
85;65.26.206.52;DPDS;0;0;0;0;0;1;SA12
85;65.26.206.52;DPDS;0;0;0;0;0;1;SA12_Rep2
85;65.26.206.52;DPDS;0;0;0;0;0;1;SA12_Rep3
85;65.26.206.52;DLDS;0;0;0;1;0;0;SA13
85;65.26.206.52;DLDS;0;0;0;1;0;0;SA13_Rep2
85;65.26.206.52;DLDS;0;0;0;0;1;0;SA13_Rep3
86;76.17.129.56;DPDL;0;0;0;0;1;0;SA2
86;76.17.129.56;DPDL;0;0;0;0;0;1;SA2_Rep2
86;76.17.129.56;DPDL;0;0;0;0;1;0;SA2_Rep3
86;76.17.129.56;SSDL;0;0;0;0;1;0;SA3
86;76.17.129.56;SSDL;1;0;0;0;0;0;SA3_Rep2
86;76.17.129.56;SSDL;0;0;0;0;1;0;SA3_Rep3
86;76.17.129.56;SSDP;0;0;0;0;0;1;SA4
86;76.17.129.56;SSDP;1;0;0;0;0;0;SA4_Rep2
86;76.17.129.56;SSDP;1;0;0;0;0;0;SA4_Rep3
86;76.17.129.56;SLDP;0;1;0;0;0;0;SA5
86;76.17.129.56;SLDP;0;1;0;0;0;0;SA5_Rep2
86;76.17.129.56;SLDP;0;1;0;0;0;0;SA5_Rep3
86;76.17.129.56;SPDL;0;0;0;0;1;0;SA6
86;76.17.129.56;SPDL;0;0;0;0;1;0;SA6_Rep2
86;76.17.129.56;SPDL;0;0;0;0;1;0;SA6_Rep3
86;76.17.129.56;SLSS;1;0;0;0;0;0;SA7
86;76.17.129.56;SLSS;1;0;0;0;0;0;SA7_Rep2
86;76.17.129.56;SLSS;1;0;0;0;0;0;SA7_Rep3
86;76.17.129.56;SPSL;0;1;0;0;0;0;SA8
86;76.17.129.56;SPSL;0;1;0;0;0;0;SA8_Rep2
86;76.17.129.56;SPSL;0;1;0;0;0;0;SA8_Rep3
86;76.17.129.56;SPDS;0;0;0;1;0;0;SA9
86;76.17.129.56;SPDS;0;0;0;1;0;0;SA9_Rep2
86;76.17.129.56;SPDS;0;0;0;1;0;0;SA9_Rep3
86;76.17.129.56;SSSP;1;0;0;0;0;0;SA10
86;76.17.129.56;SSSP;1;0;0;0;0;0;SA10_Rep2
86;76.17.129.56;SSSP;1;0;0;0;0;0;SA10_Rep3
86;76.17.129.56;SLDS;0;1;0;0;0;0;SA11
86;76.17.129.56;SLDS;0;0;0;1;0;0;SA11_Rep2
86;76.17.129.56;SLDS;0;1;0;0;0;0;SA11_Rep3
86;76.17.129.56;DPDS;0;0;0;1;0;0;SA12
86;76.17.129.56;DPDS;0;0;0;1;0;0;SA12_Rep2
86;76.17.129.56;DPDS;0;0;0;1;0;0;SA12_Rep3
86;76.17.129.56;DLDS;0;0;0;1;0;0;SA13
86;76.17.129.56;DLDS;0;0;0;1;0;0;SA13_Rep2
86;76.17.129.56;DLDS;0;0;0;0;1;0;SA13_Rep3
87;174.109.247.86;DPDL;0;0;0;0;0;1;SA2
87;174.109.247.86;DPDL;0;0;0;0;0;1;SA2_Rep2
87;174.109.247.86;DPDL;0;0;0;0;0;1;SA2_Rep3
87;174.109.247.86;SSDL;1;0;0;0;0;0;SA3
87;174.109.247.86;SSDL;1;0;0;0;0;0;SA3_Rep2
87;174.109.247.86;SSDL;1;0;0;0;0;0;SA3_Rep3
87;174.109.247.86;SSDP;0;0;0;0;0;1;SA4
87;174.109.247.86;SSDP;0;0;0;0;0;1;SA4_Rep2
87;174.109.247.86;SSDP;0;0;0;0;0;1;SA4_Rep3
87;174.109.247.86;SLDP;0;0;0;0;0;1;SA5
87;174.109.247.86;SLDP;0;0;0;0;0;1;SA5_Rep2
87;174.109.247.86;SLDP;0;0;0;0;0;1;SA5_Rep3
87;174.109.247.86;SPDL;0;0;1;0;0;0;SA6
87;174.109.247.86;SPDL;0;0;1;0;0;0;SA6_Rep2
87;174.109.247.86;SPDL;0;0;1;0;0;0;SA6_Rep3
87;174.109.247.86;SLSS;0;1;0;0;0;0;SA7
87;174.109.247.86;SLSS;1;0;0;0;0;0;SA7_Rep2
87;174.109.247.86;SLSS;0;1;0;0;0;0;SA7_Rep3
87;174.109.247.86;SPSL;0;0;1;0;0;0;SA8
87;174.109.247.86;SPSL;0;0;1;0;0;0;SA8_Rep2
87;174.109.247.86;SPSL;0;0;1;0;0;0;SA8_Rep3
87;174.109.247.86;SPDS;0;0;1;0;0;0;SA9
87;174.109.247.86;SPDS;0;0;0;1;0;0;SA9_Rep2
87;174.109.247.86;SPDS;0;0;1;0;0;0;SA9_Rep3
87;174.109.247.86;SSSP;0;0;1;0;0;0;SA10
87;174.109.247.86;SSSP;0;0;1;0;0;0;SA10_Rep2
87;174.109.247.86;SSSP;0;0;1;0;0;0;SA10_Rep3
87;174.109.247.86;SLDS;0;0;0;1;0;0;SA11
87;174.109.247.86;SLDS;0;0;0;1;0;0;SA11_Rep2
87;174.109.247.86;SLDS;0;0;0;1;0;0;SA11_Rep3
87;174.109.247.86;DPDS;0;0;0;1;0;0;SA12
87;174.109.247.86;DPDS;0;0;0;0;0;0;SA12_Rep2
87;174.109.247.86;DPDS;0;0;0;0;0;1;SA12_Rep3
87;174.109.247.86;DLDS;0;0;0;1;0;0;SA13
87;174.109.247.86;DLDS;0;0;0;1;0;0;SA13_Rep2
87;174.109.247.86;DLDS;0;0;0;1;0;0;SA13_Rep3
88;69.136.30.184;DPDL;0;0;0;0;0;1;SA2
88;69.136.30.184;DPDL;0;0;0;0;0;1;SA2_Rep2
88;69.136.30.184;DPDL;0;0;0;0;0;1;SA2_Rep3
88;69.136.30.184;SSDL;1;0;0;0;0;0;SA3
88;69.136.30.184;SSDL;1;0;0;0;0;0;SA3_Rep2
88;69.136.30.184;SSDL;1;0;0;0;0;0;SA3_Rep3
88;69.136.30.184;SSDP;1;0;0;0;0;0;SA4
88;69.136.30.184;SSDP;0;0;0;0;0;1;SA4_Rep2
88;69.136.30.184;SSDP;0;0;0;0;0;1;SA4_Rep3
88;69.136.30.184;SLDP;0;0;0;0;0;1;SA5
88;69.136.30.184;SLDP;0;1;0;0;0;0;SA5_Rep2
88;69.136.30.184;SLDP;0;0;0;0;0;1;SA5_Rep3
88;69.136.30.184;SPDL;0;0;1;0;0;0;SA6
88;69.136.30.184;SPDL;0;0;1;0;0;0;SA6_Rep2
88;69.136.30.184;SPDL;0;0;1;0;0;0;SA6_Rep3
88;69.136.30.184;SLSS;0;1;0;0;0;0;SA7
88;69.136.30.184;SLSS;0;1;0;0;0;0;SA7_Rep2
88;69.136.30.184;SLSS;0;1;0;0;0;0;SA7_Rep3
88;69.136.30.184;SPSL;0;0;1;0;0;0;SA8
88;69.136.30.184;SPSL;0;0;1;0;0;0;SA8_Rep2
88;69.136.30.184;SPSL;0;1;0;0;0;0;SA8_Rep3
88;69.136.30.184;SPDS;0;0;1;0;0;0;SA9
88;69.136.30.184;SPDS;0;0;1;0;0;0;SA9_Rep2
88;69.136.30.184;SPDS;0;0;1;0;0;0;SA9_Rep3
88;69.136.30.184;SSSP;0;0;1;0;0;0;SA10
88;69.136.30.184;SSSP;0;0;1;0;0;0;SA10_Rep2
88;69.136.30.184;SSSP;0;0;1;0;0;0;SA10_Rep3
88;69.136.30.184;SLDS;0;1;0;0;0;0;SA11
88;69.136.30.184;SLDS;0;1;0;0;0;0;SA11_Rep2
88;69.136.30.184;SLDS;0;1;0;0;0;0;SA11_Rep3
88;69.136.30.184;DPDS;0;0;0;0;0;1;SA12
88;69.136.30.184;DPDS;0;0;0;0;0;1;SA12_Rep2
88;69.136.30.184;DPDS;0;0;0;0;0;1;SA12_Rep3
88;69.136.30.184;DLDS;0;0;0;1;0;0;SA13
88;69.136.30.184;DLDS;0;0;0;1;0;0;SA13_Rep2
88;69.136.30.184;DLDS;0;0;0;1;0;0;SA13_Rep3
90;65.88.88.66;DPDL;0;0;0;0;0;1;SA2
90;65.88.88.66;DPDL;0;0;0;0;0;1;SA2_Rep2
90;65.88.88.66;DPDL;0;0;0;0;0;1;SA2_Rep3
90;65.88.88.66;SSDL;0;0;0;0;1;0;SA3
90;65.88.88.66;SSDL;0;0;0;0;1;0;SA3_Rep2
90;65.88.88.66;SSDL;1;0;0;0;0;0;SA3_Rep3
90;65.88.88.66;SSDP;0;0;0;0;0;1;SA4
90;65.88.88.66;SSDP;0;0;0;0;0;1;SA4_Rep2
90;65.88.88.66;SSDP;0;0;0;0;0;1;SA4_Rep3
90;65.88.88.66;SLDP;0;1;0;0;0;0;SA5
90;65.88.88.66;SLDP;0;0;0;0;0;1;SA5_Rep2
90;65.88.88.66;SLDP;0;0;0;0;0;1;SA5_Rep3
90;65.88.88.66;SPDL;0;0;0;0;1;0;SA6
90;65.88.88.66;SPDL;0;0;0;0;1;0;SA6_Rep2
90;65.88.88.66;SPDL;0;0;0;0;1;0;SA6_Rep3
90;65.88.88.66;SLSS;1;0;0;0;0;0;SA7
90;65.88.88.66;SLSS;1;0;0;0;0;0;SA7_Rep2
90;65.88.88.66;SLSS;1;0;0;0;0;0;SA7_Rep3
90;65.88.88.66;SPSL;0;0;1;0;0;0;SA8
90;65.88.88.66;SPSL;0;0;1;0;0;0;SA8_Rep2
90;65.88.88.66;SPSL;0;0;1;0;0;0;SA8_Rep3
90;65.88.88.66;SPDS;0;0;0;1;0;0;SA9
90;65.88.88.66;SPDS;0;0;0;1;0;0;SA9_Rep2
90;65.88.88.66;SPDS;0;0;0;1;0;0;SA9_Rep3
90;65.88.88.66;SSSP;1;0;0;0;0;0;SA10
90;65.88.88.66;SSSP;0;0;1;0;0;0;SA10_Rep2
90;65.88.88.66;SSSP;1;0;0;0;0;0;SA10_Rep3
90;65.88.88.66;SLDS;0;0;0;1;0;0;SA11
90;65.88.88.66;SLDS;0;0;0;1;0;0;SA11_Rep2
90;65.88.88.66;SLDS;0;0;0;1;0;0;SA11_Rep3
90;65.88.88.66;DPDS;0;0;0;0;0;1;SA12
90;65.88.88.66;DPDS;0;0;0;0;0;1;SA12_Rep2
90;65.88.88.66;DPDS;0;0;0;0;0;1;SA12_Rep3
90;65.88.88.66;DLDS;0;0;0;1;0;0;SA13
90;65.88.88.66;DLDS;0;0;0;1;0;0;SA13_Rep2
90;65.88.88.66;DLDS;0;0;0;1;0;0;SA13_Rep3
91;121.247.68.245;DPDL;0;0;0;0;0;1;SA2
91;121.247.68.245;DPDL;0;0;0;0;0;1;SA2_Rep2
91;121.247.68.245;DPDL;0;0;0;0;0;1;SA2_Rep3
91;121.247.68.245;SSDL;1;0;0;0;0;0;SA3
91;121.247.68.245;SSDL;1;0;0;0;0;0;SA3_Rep2
91;121.247.68.245;SSDL;1;0;0;0;0;0;SA3_Rep3
91;121.247.68.245;SSDP;0;0;0;0;0;1;SA4
91;121.247.68.245;SSDP;0;0;0;0;0;1;SA4_Rep2
91;121.247.68.245;SSDP;0;0;0;0;0;1;SA4_Rep3
91;121.247.68.245;SLDP;0;0;0;0;0;1;SA5
91;121.247.68.245;SLDP;0;0;0;0;0;1;SA5_Rep2
91;121.247.68.245;SLDP;0;0;0;0;0;1;SA5_Rep3
91;121.247.68.245;SPDL;0;0;1;0;0;0;SA6
91;121.247.68.245;SPDL;0;0;1;0;0;0;SA6_Rep2
91;121.247.68.245;SPDL;0;0;1;0;0;0;SA6_Rep3
91;121.247.68.245;SLSS;1;0;0;0;0;0;SA7
91;121.247.68.245;SLSS;1;0;0;0;0;0;SA7_Rep2
91;121.247.68.245;SLSS;1;0;0;0;0;0;SA7_Rep3
91;121.247.68.245;SPSL;0;0;1;0;0;0;SA8
91;121.247.68.245;SPSL;0;0;1;0;0;0;SA8_Rep2
91;121.247.68.245;SPSL;0;0;1;0;0;0;SA8_Rep3
91;121.247.68.245;SPDS;0;0;1;0;0;0;SA9
91;121.247.68.245;SPDS;0;0;1;0;0;0;SA9_Rep2
91;121.247.68.245;SPDS;0;0;1;0;0;0;SA9_Rep3
91;121.247.68.245;SSSP;0;0;1;0;0;0;SA10
91;121.247.68.245;SSSP;0;0;1;0;0;0;SA10_Rep2
91;121.247.68.245;SSSP;0;0;1;0;0;0;SA10_Rep3
91;121.247.68.245;SLDS;0;1;0;0;0;0;SA11
91;121.247.68.245;SLDS;0;1;0;0;0;0;SA11_Rep2
91;121.247.68.245;SLDS;0;1;0;0;0;0;SA11_Rep3
91;121.247.68.245;DPDS;0;0;0;0;0;1;SA12
91;121.247.68.245;DPDS;0;0;0;0;0;1;SA12_Rep2
91;121.247.68.245;DPDS;0;0;0;0;0;1;SA12_Rep3
91;121.247.68.245;DLDS;0;0;0;1;0;0;SA13
91;121.247.68.245;DLDS;0;0;0;0;1;0;SA13_Rep2
91;121.247.68.245;DLDS;0;0;0;1;0;0;SA13_Rep3
92;59.96.203.27;DPDL;0;0;0;0;0;1;SA2
92;59.96.203.27;DPDL;0;0;0;0;0;1;SA2_Rep2
92;59.96.203.27;DPDL;0;0;0;0;0;1;SA2_Rep3
92;59.96.203.27;SSDL;1;0;0;0;0;0;SA3
92;59.96.203.27;SSDL;1;0;0;0;0;0;SA3_Rep2
92;59.96.203.27;SSDL;0;0;0;0;1;0;SA3_Rep3
92;59.96.203.27;SSDP;0;0;0;0;0;1;SA4
92;59.96.203.27;SSDP;0;0;0;0;0;1;SA4_Rep2
92;59.96.203.27;SSDP;1;0;0;0;0;0;SA4_Rep3
92;59.96.203.27;SLDP;0;0;0;0;0;1;SA5
92;59.96.203.27;SLDP;0;0;0;0;0;1;SA5_Rep2
92;59.96.203.27;SLDP;0;0;0;0;0;1;SA5_Rep3
92;59.96.203.27;SPDL;0;0;1;0;0;0;SA6
92;59.96.203.27;SPDL;0;0;1;0;0;0;SA6_Rep2
92;59.96.203.27;SPDL;0;0;1;0;0;0;SA6_Rep3
92;59.96.203.27;SLSS;1;0;0;0;0;0;SA7
92;59.96.203.27;SLSS;1;0;0;0;0;0;SA7_Rep2
92;59.96.203.27;SLSS;1;0;0;0;0;0;SA7_Rep3
92;59.96.203.27;SPSL;0;0;1;0;0;0;SA8
92;59.96.203.27;SPSL;0;1;0;0;0;0;SA8_Rep2
92;59.96.203.27;SPSL;0;1;0;0;0;0;SA8_Rep3
92;59.96.203.27;SPDS;0;0;0;1;0;0;SA9
92;59.96.203.27;SPDS;0;0;0;1;0;0;SA9_Rep2
92;59.96.203.27;SPDS;0;0;0;1;0;0;SA9_Rep3
92;59.96.203.27;SSSP;1;0;0;0;0;0;SA10
92;59.96.203.27;SSSP;0;0;1;0;0;0;SA10_Rep2
92;59.96.203.27;SSSP;0;0;1;0;0;0;SA10_Rep3
92;59.96.203.27;SLDS;0;0;0;1;0;0;SA11
92;59.96.203.27;SLDS;0;1;0;0;0;0;SA11_Rep2
92;59.96.203.27;SLDS;0;0;0;1;0;0;SA11_Rep3
92;59.96.203.27;DPDS;0;0;0;1;0;0;SA12
92;59.96.203.27;DPDS;0;0;0;1;0;0;SA12_Rep2
92;59.96.203.27;DPDS;0;0;0;1;0;0;SA12_Rep3
92;59.96.203.27;DLDS;0;0;0;1;0;0;SA13
92;59.96.203.27;DLDS;0;0;0;0;1;0;SA13_Rep2
92;59.96.203.27;DLDS;0;0;0;1;0;0;SA13_Rep3
93;99.194.165.164;DPDL;0;0;0;0;1;0;SA2
93;99.194.165.164;DPDL;0;0;0;0;1;0;SA2_Rep2
93;99.194.165.164;DPDL;0;0;0;0;0;1;SA2_Rep3
93;99.194.165.164;SSDL;0;0;0;0;1;0;SA3
93;99.194.165.164;SSDL;0;0;0;0;1;0;SA3_Rep2
93;99.194.165.164;SSDL;1;0;0;0;0;0;SA3_Rep3
93;99.194.165.164;SSDP;1;0;0;0;0;0;SA4
93;99.194.165.164;SSDP;1;0;0;0;0;0;SA4_Rep2
93;99.194.165.164;SSDP;1;0;0;0;0;0;SA4_Rep3
93;99.194.165.164;SLDP;0;1;0;0;0;0;SA5
93;99.194.165.164;SLDP;0;0;0;0;0;1;SA5_Rep2
93;99.194.165.164;SLDP;0;0;0;0;0;1;SA5_Rep3
93;99.194.165.164;SPDL;0;0;0;0;1;0;SA6
93;99.194.165.164;SPDL;0;0;1;0;0;0;SA6_Rep2
93;99.194.165.164;SPDL;0;0;1;0;0;0;SA6_Rep3
93;99.194.165.164;SLSS;1;0;0;0;0;0;SA7
93;99.194.165.164;SLSS;1;0;0;0;0;0;SA7_Rep2
93;99.194.165.164;SLSS;0;1;0;0;0;0;SA7_Rep3
93;99.194.165.164;SPSL;0;1;0;0;0;0;SA8
93;99.194.165.164;SPSL;0;1;0;0;0;0;SA8_Rep2
93;99.194.165.164;SPSL;0;1;0;0;0;0;SA8_Rep3
93;99.194.165.164;SPDS;0;0;0;1;0;0;SA9
93;99.194.165.164;SPDS;0;0;1;0;0;0;SA9_Rep2
93;99.194.165.164;SPDS;0;0;1;0;0;0;SA9_Rep3
93;99.194.165.164;SSSP;1;0;0;0;0;0;SA10
93;99.194.165.164;SSSP;1;0;0;0;0;0;SA10_Rep2
93;99.194.165.164;SSSP;0;0;1;0;0;0;SA10_Rep3
93;99.194.165.164;SLDS;0;1;0;0;0;0;SA11
93;99.194.165.164;SLDS;0;0;0;1;0;0;SA11_Rep2
93;99.194.165.164;SLDS;0;0;0;1;0;0;SA11_Rep3
93;99.194.165.164;DPDS;0;0;0;1;0;0;SA12
93;99.194.165.164;DPDS;0;0;0;0;0;1;SA12_Rep2
93;99.194.165.164;DPDS;0;0;0;1;0;0;SA12_Rep3
93;99.194.165.164;DLDS;0;0;0;1;0;0;SA13
93;99.194.165.164;DLDS;0;0;0;1;0;0;SA13_Rep2
93;99.194.165.164;DLDS;0;0;0;1;0;0;SA13_Rep3
94;66.87.91.61;DPDL;0;0;0;0;1;0;SA2
94;66.87.91.61;DPDL;0;0;0;0;0;1;SA2_Rep2
94;66.87.91.61;DPDL;0;0;0;0;0;1;SA2_Rep3
94;66.87.91.61;SSDL;1;0;0;0;0;0;SA3
94;66.87.91.61;SSDL;1;0;0;0;0;0;SA3_Rep2
94;66.87.91.61;SSDL;1;0;0;0;0;0;SA3_Rep3
